인천시 연수구는 송도동 9천427m2 규모의 부지에 도서관을 건립하기 위해 총 사업비 393억100만 원 중 토지매입비 90억 원과 용역비 등을 포함하여 117억 원을 지출했고, 4월에는 송도5동에 청소년수련관, 송도5동 행정복지센터, 거점형 공공직장어린이집을 건립하기 위해 6천9m2를 인천경제자유구역청으로부터 54억4천171만 원을 들여 매입하였다.	인천시 연수구가 주민시설 건립을 연이어 추진하여, 일각에서 재정부담에 우려를 보였다.
MBC '뉴스데스크'에 따르면 지난해 7월 7일 새벽 5시 1분, 한 남성이 몸부림을 치며 동공이 크게 확대돼 있다는 내용의 119 신고 전화가 걸려왔다고 전했다.	손님 폭행 논란을 시작으로 성폭행과 마약 의혹을 받고 있는 클럽 버닝썬에 대한 VIP 고객의 증언이 확보돼 의혹이 커지고 있다.
22일 기획재정부는 경남 창원·거제·통영·고성, 울산 동구, 전북 군산, 전남 목포·영암·해남 등 고용·산업 위기 지역의 설 경기를 활성화하기 위해 '비상금' 성격의 일반 예비비와 특별 교부세를 900억 원 규모로 지원한다고 밝혔다.	22일 국무회의에서 기획재정부가 발표한 '설 민생안정 대책'의 내용에 따르면, 정부는 설 경기를 활성화하기 위해 고용·산업 위기 지역에 일반 예비비 900억 원을 지원하며, 자금난을 겪는 중소기업과 소상공인에게 33조 원을 지원한다. 
6일 송 송갑석 의원은 안중근의사 기념관, 백범 김구 기념관 등이 전범기업과 특수관계에 있는 에스원과 보안서비스 계약을 맺고 있어 부적절하다는 지적을 받고 있다고 밝혔다.	전범기업과 특수관계에 있는 보안업체 '에스원'이 항일 독립운동의 상징인 안중근 의사 기념관, 백범 김구 기념관, 독도 의용수비대 기념관을 지키는 것이 과연 적절한지에 대한 의문이 나오고 있다.
광양시는 평화의 소녀상이 건립될 광양역사문화관 앞 건립모금도 당초 목표액과 달성 시기를 앞당기며 2월 2일 현재 9000만원을 넘기고 건립모금도 당초 목표액과 달성 시기를 앞당기며 3월 1일에 광양역사문화관 앞 건립을 확정한다.	광양 평화의 소녀상'은 시민여론조사를 통해 선택된 최종 장소 3곳 중 역사성과 접근성이 가장 좋은 광양역사문화관에 건립되기로 했다. 
인천시는 2019년 새해를 맞아 교육문화, 복지, 여성과 노인, 일자리, 환경 등에 대한 올해 청사진을 제시하며 시민에게 직접 혜택을 줄 수 있는 교육과 문화, 복지 등 분야에 대한 지원책을 확대한다.	인천시는 1일 2019년 부터 달라지는 지원 정책을 소개하는 책 ‘2019년 인천시민의 생활은 어떻게 달라질까요’을 발간했다.
김무일 선생 김무일 선생은 1927년 12월 10일경 태인동에서 조선어로 된 문서에 일제의 불법 감금 폐지와 조선어 사용 확립 조선어 교사 등용 등의 내용을 담은 문서를 광양 일대에 배포한 혐의로 일본경찰에 체포돼 소위 출판법 위반으로 금고 6개월에 집행유예 3년형을 받았다.	김태수, 최영근, 최한원, 김무일, 최백근 등은 일제에 맞서 하동 독립운동을 주도한 주요 광양 독립운동가들이다. 
안산시는 아프리카돼지열병(ASF) 확산 방지를 위해 28일 예정된 제34회 시민의 날 기념 체육대회의 공식일정을 취소하고 연기하기로 결정했다.	안산시는 경기북부지역과 인천 강화군을 중심으로 확진 사례가 잇따르고 있는 아프리카돼지열병확산 방지를 위해 28일 와~스타디움에 7천700여명이 참여할 예정이었던 제34회 시민의 날 기념 체육대회의 공식일정을 취소하기로 했다.
한국농수산식품유통공사(aT, 사장 이병호) 화훼사업센터는 여름철을 맞아 실내온도 조절, 공기정화, 벌레퇴치에 좋은 '기능성 반려식물 3총사'를 추천했는데, 이 식물은 암모니아, 일산화탄소, 포름알데히드 등 실내 오염물질을 흙 속 미생물의 영양원으로 활용해 공기를 정화해준다.	30일 한국 농수산식품유통공사 화훼사업센터는 본격적인 여름철을 맞아 공기정화, 벌레퇴치에 좋은 ‘기능성 반려식물 3총사’를 추천하며 식물은 증산작용을 하는데 이때 주변의 열을 흡수하게 되고 미세먼지에는 공기정화 식물이 도움이 된다고 말했다.
지난 13일 향아식당에서 열린 (사)한국예술문화단체총연합회 당진지회 정기총회에서 임세광 시인이 임기를 마칠 수 있도록 따뜻한 마음을 보여주고 격려해준 당진 예술인들에게 감사드린다고 전했다.	(사)한국예술문화단체총연합회 당진지회는 13일 제13차 종기총회를 열고 임세광 시인을 제5대 지회장으로 선출하고 2017년 결산 및 2018년도 사업계획(안)을 승인했으며, 임세광 신임지회장은 당진예총 발전에 힘쓰겠다고 말하였다.
경북지역에 큰 피해를 입은 영덕 재난상황실을 방문하여 피해 복구 상황과 안전대책 및 복원계획을 점검하는 등 지역민들에게 조속한 피해 복구와 지원대책 마련을 약속했다.	태풍 '미탁'으로 경북지역에 큰 피해가 발생하면서 자유한국당 의원들은 지난 4일부터 피해 사후 수숩을 위해 연일 현장행보를 보였고, 더불어민주당 경북도당도 재해지역을 돕기 위해 당력을 집중하는 등 민생행보에 집중했다.
광주시는 주요 핵심사업에 대한 과감하고 본격적인 예산투자를 통해 2020년을 '광주 도약의 해'로 만들어 갈 계획이다.	광주시가 광주형 일자리 만들기와 인공지능 중심도시 조성 등 주요 핵심사업에 대한 전폭적인 투자 유치로 2020년을 광주 도약의 해로 만들어 갈 것이라고 밝혔다.
경기도내 유권자 3분의 1을 차지하는 ‘20·30세대’를 대변할 청년층의 여의도 정치 입성은 여전히 난기류 양상이며, 중앙선거관리위원회의 내년 4·15 총선 지역구 출마 예비후보자 현황을 보면, 이날까지 등록된 도내 30세 미만 예비후보는 단 1명에 불과하다.	경기도 20·30세대 유권자는 전체 인구의 30% 규모를 차지하지만, 20·30대 예비후보자는 더불어민주당 1명, 자유한국당도 단 3명에 불과하며, 그마저도 청년 정치인들이 당내 경선을 거쳐 국회 입성하는 것은 현실적으로 어려움이 크다. 
광주세계수영선수권대회 성공개최를 기념하는 여자프로배구 광주 초청경기가 오는 9월 6일부터 8일까지 3일간 광주빛고을체육관에서 열리며, 각 구단들은 경기력 점검과 배구 저변확대, 프로배구단의 사회환원 차원에서 광주 초청경기를 갖기로 했다.	오는 9월 6일부터 8일까지 광주빛고을체육관에는 KGC인삼공사와 한국도로공사, 현대건설, IBK기업은행 등 여자 프로배구 4개 구단이 참여하여 광주.전남지역 배구붐 조성과 광주세계수영선수권대회 성공개최를 기념하는 여자 프로배구대회가 열린다. 
아디다스가 6월 8일 세계 해양의 날을 맞아 해양환경보호단체 팔리포더오션과 함께 '런포더오션'을 양재시민의 숲에서 개최하고 참가자를 모집하며, 아디다스와 팔리포더오션 단체가 협업을 통해 진행하는 글로벌 프로젝트로 서울을 포함한 로스앤젤레스, 뉴욕, 파리, 베를린, 런던, 바르셀로나, 밀라노, 상하이 등 전 세계 주요 도시에서 해양을 살리기 위한 러닝 이벤트가 열릴 예정이다.	스포츠 브랜드 아디다스는 해양환경보호단체 팔리포더오션과, 해양을 살리기 위해 전 세계 주요 도시에서 진행한 러닝 이벤트 '런포더오션'을 이번에는 양재시민의 숲에서 개최하고 5월 31일부터 6월 5일까지 참가자 1000여 명을 모집한다. 
경기문화재단 문화나눔센터는 가을맞이 문화·여행·체육 분야 활동 장려를 위해 도내 문화누리카드 이용자를 대상으로 '문화누리카드 갑·분·혜(갑자기 분위기 혜택) 이벤트'를 실시한다고 밝혔다.	경기문화재단 문화 나눔센터는 가을맞이 문화·여행·체육 분야 활동을 장려하고자  ‘문화누리카드 갑·분·혜(갑자기 분위기 혜택) 이벤트’를 진행하며,  경기지역 문화누리카드 소지자가 9월 한 달간 문화누리카드를 3만 원 이상 사용 후 그 영수증을 인증하면 추첨을 통해 소정의 상품을 증정할 예정이라고 밝혔다.
음성군 맹동면은 사랑의 모내기 행사를 맹동면 쌍정리 244-3 일원에서 주민자치위원 20여 명이 참석한 가운데 성료 했으며 행사를 주관하는 김태선 주민자치위원장은 사랑의 쌀 나눔이 경로당 어르신은 물론 지역의 저소득 계층 등 한 끼가 부족한 이웃들에게 조금이나마 생활의 도움이 되었으면 좋겠다고 말했다.	음성군 맹동면에서 지난 10일 사랑의 모내기 행사를 통해 경로당 어르신 및 지역의 저소득 계층 등 한 끼가 부족한 이웃들에게 쌀 나눔을 지원했으며, 이는 맹동면에서 겨울마다 진행해온 사랑의 고구마 나눔 행사에 대한 확장 사업으로 음성군 내 나눔 사업의 모범이 되고 있다.
부산 북구는 지난 17일 (재)부산인재평생교육진흥원, 부산대학교 중국연구소와 함께 지역 인문자산기반 평생학습문화 진흥을 위한 업무협약(MOU)을 체결하여 부산 북구의 인문자산을 활용한 평생학습문화 진흥을 위한 공동 브랜드 사업을 발굴하고 다양한 프로그램을 개발 운영하는데 상호 협력할 예정이다.	17일에 부산 북구는 공동 브랜드 사업 발굴과 다양한 프로그램을 개발 운영하기 위해 (재)부산인재평생교육진흥원, 부산대학교 중국연구소와 함께 지역 인문자산기반 평생학습문화 진흥을 위한 업무협약을 체결했으며, 이를 바탕으로 인문학 강좌와 인문 체험 ,축제를 통해 구민들을 지원하게 된다.
양주시의 적극적인 규제 개선 노력이 당초 자동차관리사업 공동대표 등록 불가 규제의 완화를 이끌어 냈으며 이는 자금난 등 어려움을 겪고 있는 자동차관리사업 사업자들에게 다소나마 도움이 될 것이다.	양주시는 자동차 관리 사업자의 공동명의 등록을 이끌어 냄으로 규제 완화를 이루었다.
광주광역시는 정보화 취약계층 정보이용접근 기반조성 등 정보격차 해소를 위해 1억2천300만 원을 투입해 ‘사랑의 그린PC 보급사업’을 추진한다.	광주광역시가 정보격차 해소를 위하여 1억2천300만 원을 투입해 기초생활수급자, 비영리단체 정보교육기관을 선정하여 7월부터 12월까지 600대를 보급하는 ‘사랑의 그린PC 보급사업’을 추진한다고 밝혔다.
괴산군은 18일 괴산읍 명덕초등학교에서 지역에 거주하는 다 문화가족과 괴산 군민이 함께하는 '2019년 세계인의 날 기념 어울림 한마당 체육대회'를 개최하여 레크리에이션, 체육대회 등 다양한 프로그램을 진행했으며 참가자 모두가 함께 즐길 수 있는 체험부스 운영을 통해 화합의 장이 펼쳐졌다.	괴산군은 지난 18일 지역에 거주하는 다문화가족, 외국인 근로자, 새터민가족, 괴산 군민 등 400여 명이 참석한 가운데 '2019년 세계인의 날 기념 어울림 한마당 체육대회'를 개최했으며 레크리에이션, 체육대회 등 다양한 프로그램과 체험부스를 운영해 참가자 모두가 함께 즐기며 화합하는 장을 마련하였다.
오비맥주를 보유하고 있는 브리토 AB인베브가 외국계 증권사들을 통해 롯데와 신세계 등 국내 유통 대기업과 국내외 대형 사모펀드(PEE)운용사에 오비맥주 인수 의사를 타진하고 있다고 보도된 가운데 대주주인 AB인베브가 자산 추가 매각 가능성을 일축했다.	국내 맥주 시장 1위 업체인 오비맥주 매각설이 흘러나오는 가운데, 29일 주류업계에 따르면 카를로스 브리토 AB인베브 회장은 최근 파이낸셜타임스(FT)와의 인터뷰에 따르면 매각 가능성을 일축했다.
삼성 라이온즈가 지난시즌 불펜의 핵심으로 활약했던 심창민의 군 입대와 최충연의 선발보직 변경 등으로 인해 새로운 필승조로 부상하고 있다.	삼성 라이온즈가 새롭게 꾸린 ‘젊은 불펜진’ 최지광(21)-이승현(28)-원태인(19) 조합이 시즌이 지날수록 안정감을 더해가며 필승조로 부상하고 있다.
서선진(59·세림조경건설(주) 회장·사진)대한격투스포츠연맹 회장은 젊은이들에게 꿈과 희망을 주기 위해 고교격투대항전을 시작했으며 앞으로 아시아 단체들과 함께 한국 격투기문화를 새롭게 변화시킬 것이라고 말했다. 	한국 격투기 활성화를 위해 대한격투스포츠연맹을 창설한 서선진 회장은 젊은이들에게 꿈과 희망을 주기 위해 고교격투기대항전을 시작했고 학생들이 올바른 길로 가 자신이 원하는 삶을 살아가는데 도움을 주고자 고교격투대항전을 개최하고 있다고 했다.
한세대학교는 2020학년도 수시모집을 오는 6일부터 10일까지 인터넷으로 접수를 받는다.	한세대학교의 2020학년도 수시모집은 전체 모집인원의 59.7%인 365명을 뽑으며 일반전형은 모든 학과에서 2단계로 진행되고 구체적으로 1단계는 학생부 100%로 모집인원의 7배수를 선발, 2단계에서 학생부 60%, 면접고사 40%를 반영해 최종합격자 196명을 선발한다.
김규학 시의원문화복지위원장은 최근 국가기념일로 승격된 2? 28민주운동의 역사적 보존과 정신계승을 위해 기존 단순 기념식 개최 조례로만 돼 있던 ‘대구시 2? 28민주운동기념사업 조례’를 국가기념일 위상에 맞도록 전부 개정조례안을 발의했다.	시의원문화복지위 이영애 의원의 ' 대구시 출산장려 및 양육지원에 관한 일부개정조례안'과 황순자 시의원건설교통위 소속 의원의 '대구시 아이돌봄 지원 조례안' 등 대구시의원들이 눈길을 끄는 조례안을 연달아 발의하고 있다.
선거법 개정안과 고위공직자범죄수사처(공수처)법 통과라는 결론을 얻으며 패스트트랙 정국이 일단락된 가운데 정치권에서는 각 당의 이해득실에 관심이 쏠리고 있으며 특히 더불어민주당은 지난 23일 시작한 철야 국회 농성에 거의 전원이 참석할 만큼 결속력이 강해졌다고 평가된다.	여야 5당 간의 물리적 충돌을 보이기도 했던 패스트트랙 정국이 5일 만에 선거법 개정안과 공수처법 통과라는 결론을 얻으며 일단락되었고, 각 당의 이해득실에 관심이 쏠리고 있다.  
유니세프 아동친화도시 조성을 목표로 성남시가 지난 21일 수정구 위례광장로 36 위례역푸르지오아파트 4단지 내에 다함께돌봄센터 2호점을 열고 아동과 학부모 및 아동 관련 기관 종사자 24명을 수용할 수 있다.	21일 성남시는 수정구 위례광장로 36 위례역푸르지오아파트 4단지 안에 방과 후 아이돌봄서비스 은수미 Care’ 다함께돌봄센터가 문을 열었다고 밝혔다.
2019 광주세계수영선수권대회 다이빙 여자 1m 스프링보드 종목에서 김수지 선수가 동메달을 획득하여 한국선수가 세계대회 다이빙 종목에서 메달을 딴 것은 개인적으로는 인간승리이고 국가적으로는 희망을 안겨준 메달이라는 것을 증명했다.	2019 광주세계수영선수권대회에서 김수지 선수는 다이빙 여자 1ｍ 스프링보드 종목에서 동메달을 획득하고 개최국 자격으로 참가한 한국 여자수구 팀은 세계 최강팀을 상대로 열심히 싸웠다.
오디엔터테인먼트 오디엔터테인먼트 프로젝트 '팝시컬'(POPSICAL) 핑크레이디의 멤버 서윤과 이후, 예주, 우림, 현지가 다양한 이력과 매력으로 데뷔 전부터 화제를 모으고 있다.	오디엔터테인먼트 '팝시컬' 그룹 핑크레이디 멤버들의 남다른 노래, 연기, 춤 이력이 데뷔 전부터 화제를 모으고 있다.
김하늘은 지난 2016년 3월 1살 연하 사업가 최진혁 씨와 결혼식을 올려 지난 해 5월 딸을 출산한 바 있으며 올해 1월에는 자신이 세레명인 세실리아로 글 하나를 기고해 누리꾼들의 시선을 사로잡았다.	2016년 3월 1살 연하의 사업가 최진혁 씨와 결혼식을 올린 김하늘이 결혼 후 복귀작인 멜로 드라마 《공항 가는 길》에 이어 지난해 5월 딸을 출산한 뒤  jtbc 월화드라마 ‘바람이 분다’로 컴백한다.
전남도는 양파 생산량이 전국 평년보다 15만1천t 과잉될 것으로 전망됨에 따라 6월 초까지 중만생종 1만t, 163ha를 신속 시장 격리할 계획이다.	전남도는 28일  2019년산 양파 재배 생산 단수가 크게 늘어난 반면 가격은 장기간 하락 기조를 유지하고 있어 경영 안정에 어려움을 겪는 재배농가의 부담을 덜어주기 위해 자체적으로 중만생종 1만t, 163㏊를 신속 시장 격리할 계획이라고 밝혔다.
지난해 경기 부진과 부동산 규제 정책이 맞물려 부동산 개발ㆍ공급업이 관련 통계가 집계되기 시작한 2000년 이후 가장 부진했던 것으로 나타났으며, 경기가 어려울 것이라는 전망에 무게가 실리면서 관련 일자리 지표도 힘을 받지 못하는 모양새다.	작년 부동산 개발·공급업이 3년째 감소하며 19년새 가장 부진한 것으로 나타났으며 이는 문재인 정부 출범 이후 잇따른 고강도 규제 정책이 겹친 영향이라는 분석이다.
광주 북구가 2019년 1월 1일 기준 개별공시지가를 결정·공시하고 오는 7월 1일까지 이의신청 접수를 받는 가운데, 이의신청을 원하는 이는 동행정복지센터나 북구청 토지정보과 지가조사팀으로 제출하면 된다.	"광주시 북구 지역의 공시가격이 일부 지역 토지개발사업 등에 따라 전년 대비 7.38% 증가한 가운데, 가장 비싼 땅은 용봉동 전남대 후문 인근인 것으로 나타났다.

"
정부가 외화보유고 일부로 출자해 만든 국부펀드를 운영 중인 한국투자공사(KIC)가 자체 운영자금(내부적립금) 70%를 부동산에 몰빵 투자하고 있는 것으로 확인됐다.	김경협 민주당 의원이 확인한 자료에 따르면, 한국투자공사(KIC)가 자체 운영자금의 70%를 부동산에 집중투자했을 뿐만 아니라 내부 리스크분석팀의 우려에도 불구하고 지난 4월 1천100억 원을 신규 부동산에 투자한 것으로 나타났다.
증평군은 안전도시 위상 강화를 위해 NH 농협손해보험사와 새로운 '군민 안전보험' 계약을 체결하여 자연재해 사망하거나 스쿨존 교통사고로 인한 부상 시 최대 1000만원까지 보장받을 수 있으며, 의료사고 법률비용으로 1000만원까지, 강력·폭력 범죄 상해 치료비(1개월 이상 진단 시)로 400만원까지 보장한다.	증평군은 안전도시 위상 강화를 위해 군민 안전보험 계약을 체결했고 자연자해 사망시 1천만원 보장 받으며 의료사고시 1천만원까지 상해 치료비로 400만원까지 보장한다.
익산시는 ‘문화재 야행’이 4일~ 5일 이틀간 유네스코 세계유산 백제왕궁(왕궁리유적) 일원에서 개최되며, 야행은 지역의 역사성을 간직한 문화유산과 주변의 문화콘텐츠를 활용해 역사체험의 기회를 제공하는 행사다.	익산시는 4일과 5일 이틀간 유네스코 세계유산 백제왕궁 일원에서 여러 공연들과 관람객 체험프로그램을 진행하는 '문화재 야행'을 개최하며, 야행 관람객들은 스탬프 투어를 통해 소정의 기념품을 획득할 수 있다.
동아대학교 경영대학은 뉴턴의 사과나무 공원이 준공 후 첫 봄을 맞아 'BEYOND LOUNGE(비욘드 라운지)'란 이름이 붙으며 승학캠퍼스 곳곳을 새 단장하고 학생들이 폭발적인 반응을 보이고 있다고 5일 밝혔다.	동아대학교는 승학캠퍼스를 새 단장해 학생들이 폭발적인 반응을 보이고 있다고 5일 밝히면서 비욘드 라운지,뉴턴 공원 등을 소개하며 교수와 학생들이 이곳에서 활발히 소통하며 강의를 진행하고 있다고 전했다.
폭염이 이어지면서 채소가격이 5배가량 올라, 대구 북구 한 대형마트를 찾은 이모(53·여)씨는 열무김치 가격이 1주일 새 6천 원에서 1만 원까지 뛰었다고 밝혔다.	"4일 한국농수산식품유통공사(aT)에 따르면 가시 오이와 열무는 각각 3.5배, 2배, 적상추와 시금치, 애호박 등의 가격은 무려 5배 가까이 올랐으며 물량 부족으로 채소가격은 다음 주까지 높게 형성될 것으로 전망했다.
 "
하남시 대표 캐릭터인 하남이와 방울이가 ‘2019 대한민국 지역공공 캐릭터 대상(제2회 우리동네 캐릭터 대상)’에 첫 출전하여 장려상을 수상하였는데, 이는 길에서, 매체를 통해, 일상에서 마주친 적 있는 지역·공공 캐릭터들이 톡톡 튀는 개성과 이야기를 품고 보다 많은 사람들의 사랑을 받기 위해 경쟁하며 즐기는 대회인 만큼 관계자는 “하남이와 방울이’가 본선에 진출하여 본선에 진출하는 쾌거를 이루게 되어 기쁘다고 전하였다.	하남시의 대표 캐릭터인 '하남이'와 '방울이'가 문화체육관광부와 한국콘텐츠진흥원이 주관하는 2019 대한민국 지역공공 캐릭터 대상에 출전하여 본선에 진출한 16개 지역 공공캐릭터와 열띤 경쟁을 펼치고 현장에서 좋은 호응을 얻은 끝에 장려상을 수상했다.
괴산군은 지역단위 먹거리 선순환 체계 구축 확산을 위해 농식품부가 지자체에 지역 먹거리 종합계획 수립을 지원하는 사업인 '푸드플랜 수립 지원 공모사업'에 최종 선정되었다.	괴산군가 다양한 문제를 연계해 지역단위 먹거리 선순환 체계 구축 확산을 위해 수립한 '푸드플랜 수립 지원사업'이 림축산식품부가 주관한 '푸드플랜 수립 지원 공모사업'에 최종 선정되었다.
가평군은 내년 1월 말까지 70여 일간 이웃사랑 캠페인 대장정을 펼친다고 밝혔으며 이 기간 군민 관심을 환기하고 기부 및 나눔 분위기 조성을 위해 경기북부 사랑의 열매가 가평읍 오리나무길 로타리에 설치한 ‘사랑의 온도탑’을 통해 모금 실적을 홍보하게 된다.	가평군은 복지사각지대에 있는 이웃을 위한 기부 및 나눔 분위기를 조성하기 위하여 내년 1월말까지 70여 일간 이웃사랑 캠페인 대장정을 펼칠 예정이다. 
김해시 대성동고분박물관은 기존 기증 및 소장 유물 51점, 경남도가 관리를 위임한 국가 귀속유물 9967점을 모두 대성동고분박물관에 보관, 관리하고 있으나 일본의 무나카타시 우미노미찌박물관과 자매결연을 맺어 매년 교류사업을 활발히 진행하고 있다.	김해시는 대성동고분박물관에 소장 유물이 도내 공립박물관 최초로 1만 점을 돌파했으며 이 박물관에 많은 유물이 소장된 것은 문화재청에 등록된 발굴조사 전문기관으로 소장, 연구, 전시하고 있기 때문이라고 밝혔다.
조선업이 위기를 맞으며 지역 상권도 휘청이고 있는 '거제도' 첫 편으로 27일 방송된 SBS ‘백종원의 골목식당’이 평균 시청률 1부 6.7% 2부 8.6%(이하 닐슨코리아 수도권 가구 기준)를 기록해 압도적인 동시간대 시청률 1위를 기록했다.	지난 27일 '백종원의 골목식당'은 '보리밥&코다리찜'의 주방점검 장면에서 동시간대 시청률 1위를 기록했다.
팔공산 친환경농업인들이 만든 '팜카페 8062'는 지역 농산물 전시·판매 뿐 아니라 이를 활용한 과채주스, 샐러드 등 신선한 먹거리 공급과 휴게·체험공간을 제공해 지역 농업경쟁력을 확보한다.	팔공산 친환경 농업인들이 직접 지역 농산물 전시·판매 뿐 아니라 다양한 먹거리 판매와 함께 휴게·체험공간을 제공하는 새로운 개념의 직거래 매장인 ‘로컬 팜카페 8062’가 18일 개점했다.
민주당과 자정 5분 전 선거제 개혁안과 고위공직자범죄수사처(공수처)법 등이 패스트트랙(신속처리안건)으로 지정되어 국회 본청 220호에서 507호로 장소를 급변경하고 한국당의 회의 방해에 대비해 질서유지권까지 발동했다.	자유한국당의 격렬한 반대 속에 더불어민주당, 바른미래당, 민주평화당, 정의당 여야 4당의 강력한 지지로 선거제 개혁안과 고위공직자범죄수사처(공수처)법 등이 패스트트랙으로 지정되며, 이번 사태는 우리나라 민주주의의 현주소를 보여주고 있다.
최훈 강원대 철학과 교수가 동물 윤리의 필요성을 설명하는 책 '동물 윤리 대논쟁'을 발간했다.	최훈 강원대 철학과 교수는 지난 10년간 동물 윤리에 대해 연구한 결과를 담은 책인 ‘동물 윤리 대논쟁’을 발간하여 동물 윤리가 지지를 얻지 못하는 원인으로 육식, 동물실험 등의 관행이 판단을 어렵게 한다고 주장하고 있다.
